index_time, rank, date-time, dist file, total_computing_time (s), sending_time (s), BaB_computing_time (s), gathering_time (s), count_BaB, best_bound, best_path, MODE_SEND, MODE_GATHER
32579244.575956, 9, 2023-02-02 16:48:51, input/dist17, 99.278277, 0.000572, 70.993783, 0.000683, 560684446.000000, 345.000000, 4040111060915140987231987218094489600.000000, 3, 0
32579244.575956, 10, 2023-02-02 16:48:51, input/dist17, 99.279314, 0.000574, 23.071000, 0.000682, 184315716.000000, 399.000000, 4040112020305061573198069947409891328.000000, 3, 0
32579244.575956, 11, 2023-02-02 16:48:51, input/dist17, 99.279334, 0.000646, 59.840732, 0.000680, 470649228.000000, 398.000000, 4040113020305061863269030856457453568.000000, 3, 0
32579244.575956, 12, 2023-02-02 16:48:51, input/dist17, 99.279255, 0.000727, 87.199797, 0.000683, 717651483.000000, 311.000000, 4040114041509062019248177795599171584.000000, 3, 0
32579244.575956, 13, 2023-02-02 16:48:51, input/dist17, 99.280645, 0.000753, 82.956267, 0.000685, 675543554.000000, 323.000000, 4040115041406091108160166090762092544.000000, 3, 0
32579244.575956, 14, 2023-02-02 16:48:51, input/dist17, 99.278905, 0.000842, 46.040361, 0.000679, 364007210.000000, 340.000000, 4040116020308051991465570069020409856.000000, 3, 0
32579244.575956, 15, 2023-02-02 16:48:51, input/dist17, 99.279791, 0.001648, 46.087891, 0.000681, 368952864.000000, 310.000000, 4040117071202161111352345531026243584.000000, 3, 0
32579315.439004, 0, 2023-02-02 16:50:37, input/dist17, 101.538821, 0.000761, 54.081763, 0.000990, 425089174.000000, 577.000000, 4040102030405060718136829308416557056.000000, 3, 1
32579315.439004, 1, 2023-02-02 16:50:37, input/dist17, 101.539004, 0.000382, 30.164978, 0.000940, 231478410.000000, 400.000000, 4040103020414150940976003798769074176.000000, 3, 1
32579315.439004, 2, 2023-02-02 16:50:37, input/dist17, 101.538641, 0.000389, 101.532283, 0.000968, 817272914.000000, 299.000000, 4040104141509061803876811410203738112.000000, 3, 1
32579315.439004, 3, 2023-02-02 16:50:37, input/dist17, 101.538664, 0.000414, 61.612687, 0.000970, 480115259.000000, 2147483647.000000, -202614076427938028625892812968691912146944.000000, 3, 1
32579315.439004, 4, 2023-02-02 16:50:37, input/dist17, 101.538585, 0.000408, 71.094074, 0.000942, 555726199.000000, 415.000000, 4040106020304141922787196705836105728.000000, 3, 1
