index_time, rank, date-time, dist file, total_computing_time (s), sending_time (s), BaB_computing_time (s), gathering_time (s), count_BaB, best_bound, best_path, MODE_SEND, MODE_GATHER
35095368.725867, 2, 2023-02-03 18:15:39, input/dist17, 37.734032, 0.013181, 12.904357, 24.816485, 112656169.000000, 260.000000, 4041001041415090982278754296309743616.000000, 0, 0
35095368.725867, 3, 2023-02-03 18:15:39, input/dist17, 37.724255, 0.003425, 13.023149, 24.697669, 109677748.000000, 305.000000, 4041001051311062593738929367628644352.000000, 0, 0
35095368.725867, 4, 2023-02-03 18:15:39, input/dist17, 37.725895, 0.005015, 8.826784, 28.894086, 72331258.000000, 306.000000, 4041001060414151824204342801096245248.000000, 0, 0
35095368.725867, 5, 2023-02-03 18:15:39, input/dist17, 37.722046, 0.001203, 13.930027, 23.790809, 123630248.000000, 314.000000, 4041001071203160716507030739486769152.000000, 0, 0
35095368.725867, 6, 2023-02-03 18:15:39, input/dist17, 37.721130, 0.000217, 5.997006, 31.723898, 52095807.000000, 302.000000, 4041001080513111439867117905423368192.000000, 0, 0
35095368.725867, 7, 2023-02-03 18:15:39, input/dist17, 37.722485, 0.001615, 11.560559, 26.160301, 98855140.000000, 310.000000, 4041001091514041840750874401129365504.000000, 0, 0
35095368.725867, 8, 2023-02-03 18:15:39, input/dist17, 37.723238, 0.002399, 10.867385, 26.853444, 93475690.000000, 313.000000, 4041001110609152075163169337328533504.000000, 0, 0
35095368.725867, 9, 2023-02-03 18:15:39, input/dist17, 37.732106, 0.011204, 9.543418, 28.177464, 78786826.000000, 294.000000, 4041017010414151580895733841083236352.000000, 0, 0
35095368.725867, 10, 2023-02-03 18:15:39, input/dist17, 37.731037, 0.010353, 15.558421, 22.162254, 130904753.000000, 309.000000, 4041017021607120556580246611638091776.000000, 0, 0
35095368.725867, 11, 2023-02-03 18:15:39, input/dist17, 37.732072, 0.011221, 9.491251, 28.229590, 82728177.000000, 272.000000, 4041001140415090653866814159288532992.000000, 0, 0
35095368.725867, 12, 2023-02-03 18:15:39, input/dist17, 37.731657, 0.010976, 11.409006, 26.311665, 93707085.000000, 275.000000, 4041001151404061661632703278490845184.000000, 0, 0
35095368.725867, 13, 2023-02-03 18:15:39, input/dist17, 37.731622, 0.010880, 12.220012, 25.500720, 100645733.000000, 313.000000, 4041001160203081256041002408882470912.000000, 0, 0
