index_time, rank, date-time, dist file, total_computing_time (s), sending_time (s), BaB_computing_time (s), gathering_time (s), count_BaB, best_bound, best_path, MODE_SEND, MODE_GATHER
35202158.348444, 19, 2023-02-04 23:55:24, input/dist17, 43.387602, 0.056307, 19.797189, 23.534105, 160357523.000000, 304.000000, 4041103120717021655819493405305602048.000000, 0, 0
32783529.647746, 0, 2023-02-04 23:46:18, input/dist17, 36.025941, 0.000016, 35.204812, 0.819062, 278879992.000000, 312.000000, 4040801100414151198367766294135046144.000000, 0, 0
32783529.647746, 1, 2023-02-04 23:46:18, input/dist17, 36.076505, 0.052532, 28.673655, 7.350315, 230190428.000000, 291.000000, 4040802160305131130308199335933771776.000000, 0, 0
32783529.647746, 2, 2023-02-04 23:46:18, input/dist17, 36.076606, 0.052526, 14.832945, 21.191133, 118628811.000000, 296.000000, 4040803051311062418382274170659536896.000000, 0, 0
32783529.647746, 3, 2023-02-04 23:46:18, input/dist17, 36.076625, 0.052530, 28.830387, 7.193705, 233925193.000000, 309.000000, 4040804141509061791790684348753117184.000000, 0, 0
32783529.647746, 4, 2023-02-04 23:46:18, input/dist17, 36.076504, 0.052539, 23.043142, 12.980820, 181100118.000000, 285.000000, 4040805131106091301842481489282859008.000000, 0, 0
32783529.647746, 5, 2023-02-04 23:46:18, input/dist17, 36.076539, 0.052539, 26.008493, 10.015504, 203157064.000000, 305.000000, 4040806051311092213089864474379157504.000000, 0, 0
32783529.647746, 6, 2023-02-04 23:46:18, input/dist17, 36.076510, 0.052530, 36.023945, 0.000033, 299486132.000000, 313.000000, 4040807121702160752952916973337968640.000000, 0, 0
32783529.647746, 7, 2023-02-04 23:46:18, input/dist17, 36.076593, 0.052529, 27.419266, 8.604795, 217613017.000000, 310.000000, 4040809061105130643342749904786161664.000000, 0, 0
32783529.647746, 8, 2023-02-04 23:46:18, input/dist17, 36.076580, 0.052527, 5.926391, 30.097660, 47933041.000000, 307.000000, 4040810010414151156083671897508675584.000000, 0, 0
32783529.647746, 9, 2023-02-04 23:46:18, input/dist17, 36.076431, 0.052541, 25.592467, 10.431420, 200018909.000000, 302.000000, 4040811130506091588195623453530783744.000000, 0, 0
32783529.647746, 10, 2023-02-04 23:46:18, input/dist17, 36.076499, 0.052534, 12.764198, 23.259764, 103615248.000000, 307.000000, 4040812071702160860638600166035685376.000000, 0, 0
32783529.647746, 11, 2023-02-04 23:46:18, input/dist17, 36.076460, 0.052534, 24.308529, 11.715394, 191466270.000000, 291.000000, 4040813051106091592198736669340336128.000000, 0, 0
32783529.647746, 12, 2023-02-04 23:46:18, input/dist17, 36.076456, 0.052525, 31.762149, 4.261780, 249549767.000000, 323.000000, 4040814041509062007162050734148550656.000000, 0, 0
32783529.647746, 13, 2023-02-04 23:46:18, input/dist17, 36.076411, 0.052542, 32.043949, 3.979917, 258606157.000000, 321.000000, 4040815140401101587472947112121991168.000000, 0, 0
32783529.647746, 14, 2023-02-04 23:46:18, input/dist17, 36.076504, 0.052540, 20.932983, 15.090979, 169591874.000000, 293.000000, 4040816020305131195709788132005117952.000000, 0, 0
32783529.647746, 15, 2023-02-04 23:46:18, input/dist17, 36.076446, 0.052534, 16.721984, 19.301926, 136062412.000000, 289.000000, 4040817071202161099266218469575622656.000000, 0, 0
35202182.874909, 0, 2023-02-04 23:55:49, input/dist17, 24.463709, 0.000027, 17.529619, 6.931982, 150523753.000000, 287.000000, 4041202071716030832173764329798107136.000000, 0, 0
35202182.874909, 1, 2023-02-04 23:55:49, input/dist17, 24.526432, 0.064844, 10.443985, 14.017601, 86801252.000000, 296.000000, 4041202080513110714549224753418207232.000000, 0, 0
35202182.874909, 2, 2023-02-04 23:55:49, input/dist17, 24.526458, 0.064840, 24.461551, 0.000064, 210617051.000000, 321.000000, 4041205031602072015055846629246500864.000000, 0, 0
