index_time, rank, date-time, dist file, total_computing_time (s), sending_time (s), BaB_computing_time (s), gathering_time (s), count_BaB, best_bound, best_path, MODE_SEND, MODE_GATHER
32683088.625305, 14, 2023-02-03 21:46:11, input/dist5, 0.004249, 0.003137, 0.000009, 0.001096, 2.000000, 148.000000, 4040104030205.000000, 0, 0
32683088.625305, 15, 2023-02-03 21:46:11, input/dist5, 0.003824, 0.002679, 0.000008, 0.001118, 2.000000, 151.000000, 4040104030502.000000, 0, 0
32683166.549578, 0, 2023-02-03 21:46:18, input/dist15, 2.312720, 0.001966, 0.746887, 1.561204, 6427754.000000, 290.000000, 404100102071203108290366558699520.000000, 0, 0
32683166.549578, 1, 2023-02-03 21:46:18, input/dist15, 2.312972, 0.004919, 0.871169, 1.436877, 7051230.000000, 300.000000, 404100103120702077556832478429184.000000, 0, 0
32683166.549578, 2, 2023-02-03 21:46:18, input/dist15, 2.312984, 0.004916, 0.559989, 1.748072, 4937201.000000, 237.000000, 404100104141509081971682214674432.000000, 0, 0
32683166.549578, 3, 2023-02-03 21:46:18, input/dist15, 2.312978, 0.004952, 0.706235, 1.601784, 5917833.000000, 282.000000, 404100105131106068911260375711744.000000, 0, 0
32683166.549578, 4, 2023-02-03 21:46:18, input/dist15, 2.313367, 0.004968, 0.586608, 1.721785, 4767872.000000, 283.000000, 404100106041415130769550873722880.000000, 0, 0
32683166.549578, 5, 2023-02-03 21:46:18, input/dist15, 2.312971, 0.004917, 0.789451, 1.518596, 6851484.000000, 286.000000, 404100107120203206169425285742592.000000, 0, 0
32683166.549578, 6, 2023-02-03 21:46:18, input/dist15, 2.313350, 0.004982, 0.383485, 1.924875, 3074530.000000, 280.000000, 404100108041415086408812545966080.000000, 0, 0
32683166.549578, 7, 2023-02-03 21:46:18, input/dist15, 2.313049, 0.004991, 0.685208, 1.622842, 5570254.000000, 283.000000, 404100401141509087671895013195776.000000, 0, 0
32683166.549578, 8, 2023-02-03 21:46:18, input/dist15, 2.313032, 0.005040, 0.910108, 1.397875, 7576520.000000, 290.000000, 404100111060915137879858055479296.000000, 0, 0
32683166.549578, 9, 2023-02-03 21:46:18, input/dist15, 2.312969, 0.004925, 0.500251, 1.807786, 4043515.000000, 295.000000, 404100112070203159426992707731456.000000, 0, 0
32683166.549578, 10, 2023-02-03 21:46:18, input/dist15, 2.313344, 0.005017, 0.571897, 1.736404, 4598832.000000, 289.000000, 404100113051106109415518711578624.000000, 0, 0
32683166.549578, 11, 2023-02-03 21:46:18, input/dist15, 2.312967, 0.004993, 0.417101, 1.890866, 3617382.000000, 249.000000, 404100114041509132602005134508032.000000, 0, 0
32683166.549578, 12, 2023-02-03 21:46:18, input/dist15, 2.313306, 0.004994, 0.465990, 1.842315, 4064078.000000, 252.000000, 404100115140406032539667943915520.000000, 0, 0
32683166.549578, 13, 2023-02-03 21:46:18, input/dist15, 2.312979, 0.004939, 1.675301, 0.632733, 14932834.000000, 318.000000, 404100803120702043681135918055424.000000, 0, 0
32683166.549578, 14, 2023-02-03 21:46:18, input/dist15, 2.313333, 0.004947, 1.335325, 0.973052, 11710168.000000, 314.000000, 404100513110609243895807652921344.000000, 0, 0
32683166.549578, 15, 2023-02-03 21:46:18, input/dist15, 2.313014, 0.004946, 2.307807, 0.000232, 21666938.000000, 294.000000, 404101404011509100434430099456000.000000, 0, 0
32683203.342316, 0, 2023-02-03 21:47:17, input/dist17, 53.147081, 0.002101, 25.735798, 27.405861, 210420937.000000, 260.000000, 4041001041415090982278754296309743616.000000, 0, 0
32683203.342316, 1, 2023-02-03 21:47:17, input/dist17, 53.147524, 0.005518, 36.128690, 17.013008, 289328501.000000, 318.000000, 4041002160308052079180620867857022976.000000, 0, 0
32683203.342316, 2, 2023-02-03 21:47:17, input/dist17, 53.147385, 0.005448, 16.257255, 36.884389, 128327345.000000, 332.000000, 4041003160208052126906144528565010432.000000, 0, 0
